id,auction_date,target_species,avg_price,min_price,max_price,trade_quantity,standard,origin_name,market_name,year,month,day,day_of_week,date,avg_temp,avg_wind,max_temp,min_temp,precipitation,date_ocean,s_temp
771,2021-05-19,(활)농어,8571.43,1000.00,25000.00,719.20,중,,노량진수산시장,2021,5,19,2,2021-05-19,17.32,2.44,20.02,15.180000000000001,13.52,,
666,2021-05-19,(활)참돔,10140.00,1000.00,50000.00,3231.90,중,,노량진수산시장,2021,5,19,2,2021-05-19,17.32,2.44,20.02,15.180000000000001,13.52,,
561,2021-05-19,(활)넙치,8100.00,100.00,28000.00,11980.70,중,,노량진수산시장,2021,5,19,2,2021-05-19,17.32,2.44,20.02,15.180000000000001,13.52,,
956,2021-05-12,(활)우럭,9166.67,1000.00,25000.00,1758.90,중,,노량진수산시장,2021,5,12,2,2021-05-12,18.619999999999997,1.9,23.54,13.959999999999999,,,
859,2021-05-12,(활)참숭어,4100.00,500.00,8000.00,1024.80,중,,노량진수산시장,2021,5,12,2,2021-05-12,18.619999999999997,1.9,23.54,13.959999999999999,,,
770,2021-05-12,(활)농어,7783.33,1000.00,25000.00,570.70,중,,노량진수산시장,2021,5,12,2,2021-05-12,18.619999999999997,1.9,23.54,13.959999999999999,,,
665,2021-05-12,(활)참돔,15050.00,1000.00,100000.00,7817.70,중,,노량진수산시장,2021,5,12,2,2021-05-12,18.619999999999997,1.9,23.54,13.959999999999999,,,
560,2021-05-12,(활)넙치,8835.71,200.00,28000.00,17689.50,중,,노량진수산시장,2021,5,12,2,2021-05-12,18.619999999999997,1.9,23.54,13.959999999999999,,,
955,2021-05-05,(활)우럭,13066.67,3000.00,25000.00,2136.50,중,,노량진수산시장,2021,5,5,2,2021-05-05,17.52,3.18,23.240000000000002,10.959999999999999,,,
858,2021-05-05,(활)참숭어,5500.00,100.00,9500.00,955.40,중,,노량진수산시장,2021,5,5,2,2021-05-05,17.52,3.18,23.240000000000002,10.959999999999999,,,
769,2021-05-05,(활)농어,10416.67,1700.00,27000.00,759.30,중,,노량진수산시장,2021,5,5,2,2021-05-05,17.52,3.18,23.240000000000002,10.959999999999999,,,
664,2021-05-05,(활)참돔,10020.00,1000.00,30000.00,2969.70,중,,노량진수산시장,2021,5,5,2,2021-05-05,17.52,3.18,23.240000000000002,10.959999999999999,,,
559,2021-05-05,(활)넙치,10850.00,100.00,30000.00,14059.30,중,,노량진수산시장,2021,5,5,2,2021-05-05,17.52,3.18,23.240000000000002,10.959999999999999,,,
954,2021-04-28,(활)우럭,11716.67,3000.00,29000.00,2041.90,중,,노량진수산시장,2021,4,28,2,2021-04-28,15.3,2.58,19.68,12.36,3.625,,
857,2021-04-28,(활)참숭어,6250.00,1000.00,8500.00,1436.50,중,,노량진수산시장,2021,4,28,2,2021-04-28,15.3,2.58,19.68,12.36,3.625,,
768,2021-04-28,(활)농어,6800.00,800.00,18000.00,1045.50,중,,노량진수산시장,2021,4,28,2,2021-04-28,15.3,2.58,19.68,12.36,3.625,,
663,2021-04-28,(활)참돔,16970.00,1000.00,114000.00,6999.70,중,,노량진수산시장,2021,4,28,2,2021-04-28,15.3,2.58,19.68,12.36,3.625,,
558,2021-04-28,(활)넙치,8633.33,300.00,28500.00,14321.40,중,,노량진수산시장,2021,4,28,2,2021-04-28,15.3,2.58,19.68,12.36,3.625,,
953,2021-04-21,(활)우럭,13100.00,5000.00,20000.00,1106.30,중,,노량진수산시장,2021,4,21,2,2021-04-21,18.0,2.18,23.18,14.1,0.0,,
856,2021-04-21,(활)참숭어,4633.33,300.00,8000.00,1415.90,중,,노량진수산시장,2021,4,21,2,2021-04-21,18.0,2.18,23.18,14.1,0.0,,
767,2021-04-21,(활)농어,7540.00,1000.00,23000.00,548.60,중,,노량진수산시장,2021,4,21,2,2021-04-21,18.0,2.18,23.18,14.1,0.0,,
662,2021-04-21,(활)참돔,9733.33,1000.00,27000.00,2098.30,중,,노량진수산시장,2021,4,21,2,2021-04-21,18.0,2.18,23.18,14.1,0.0,,
557,2021-04-21,(활)넙치,8700.00,500.00,28500.00,18610.80,중,,노량진수산시장,2021,4,21,2,2021-04-21,18.0,2.18,23.18,14.1,0.0,,
952,2021-04-14,(활)우럭,13700.00,3000.00,25000.00,2018.00,중,,노량진수산시장,2021,4,14,2,2021-04-14,11.9,2.5,16.8,7.140000000000001,,,
855,2021-04-14,(활)참숭어,2775.00,200.00,8000.00,2206.10,중,,노량진수산시장,2021,4,14,2,2021-04-14,11.9,2.5,16.8,7.140000000000001,,,
766,2021-04-14,(활)농어,9820.00,1000.00,22000.00,199.90,중,,노량진수산시장,2021,4,14,2,2021-04-14,11.9,2.5,16.8,7.140000000000001,,,
661,2021-04-14,(활)참돔,13657.14,500.00,32000.00,888.70,중,,노량진수산시장,2021,4,14,2,2021-04-14,11.9,2.5,16.8,7.140000000000001,,,
556,2021-04-14,(활)넙치,9507.14,300.00,28500.00,15999.30,중,,노량진수산시장,2021,4,14,2,2021-04-14,11.9,2.5,16.8,7.140000000000001,,,
951,2021-04-07,(활)우럭,15975.00,3000.00,30000.00,1661.40,중,,노량진수산시장,2021,4,7,2,2021-04-07,12.34,3.28,16.619999999999997,9.34,0.3,,
854,2021-04-07,(활)참숭어,4000.00,500.00,11000.00,852.10,중,,노량진수산시장,2021,4,7,2,2021-04-07,12.34,3.28,16.619999999999997,9.34,0.3,,
765,2021-04-07,(활)농어,8966.67,1500.00,18000.00,258.40,중,,노량진수산시장,2021,4,7,2,2021-04-07,12.34,3.28,16.619999999999997,9.34,0.3,,
660,2021-04-07,(활)참돔,19860.00,100.00,40000.00,963.10,중,,노량진수산시장,2021,4,7,2,2021-04-07,12.34,3.28,16.619999999999997,9.34,0.3,,
555,2021-04-07,(활)넙치,9892.31,1000.00,28500.00,15147.90,중,,노량진수산시장,2021,4,7,2,2021-04-07,12.34,3.28,16.619999999999997,9.34,0.3,,
950,2021-03-31,(활)우럭,11600.00,2000.00,20000.00,2432.50,중,,노량진수산시장,2021,3,31,2,2021-03-31,14.66,3.54,18.56,10.48,,,
853,2021-03-31,(활)참숭어,2766.67,100.00,7000.00,4387.10,중,,노량진수산시장,2021,3,31,2,2021-03-31,14.66,3.54,18.56,10.48,,,
764,2021-03-31,(활)농어,12028.57,2000.00,50000.00,452.70,중,,노량진수산시장,2021,3,31,2,2021-03-31,14.66,3.54,18.56,10.48,,,
659,2021-03-31,(활)참돔,12720.00,1000.00,35000.00,400.00,중,,노량진수산시장,2021,3,31,2,2021-03-31,14.66,3.54,18.56,10.48,,,
554,2021-03-31,(활)넙치,12900.00,1000.00,28500.00,10875.70,중,,노량진수산시장,2021,3,31,2,2021-03-31,14.66,3.54,18.56,10.48,,,
949,2021-03-24,(활)우럭,13725.00,3000.00,28000.00,2648.00,중,,노량진수산시장,2021,3,24,2,2021-03-24,12.98,2.42,17.759999999999998,8.3,,,
852,2021-03-24,(활)참숭어,4650.00,1000.00,9000.00,3197.20,중,,노량진수산시장,2021,3,24,2,2021-03-24,12.98,2.42,17.759999999999998,8.3,,,
763,2021-03-24,(활)농어,8666.67,5000.00,18000.00,101.50,중,,노량진수산시장,2021,3,24,2,2021-03-24,12.98,2.42,17.759999999999998,8.3,,,
658,2021-03-24,(활)참돔,10033.33,2000.00,35000.00,2243.00,중,,노량진수산시장,2021,3,24,2,2021-03-24,12.98,2.42,17.759999999999998,8.3,,,
553,2021-03-24,(활)넙치,17928.57,200.00,100000.00,14154.30,중,,노량진수산시장,2021,3,24,2,2021-03-24,12.98,2.42,17.759999999999998,8.3,,,
948,2021-03-17,(활)우럭,12333.33,3000.00,17000.00,2071.30,중,,노량진수산시장,2021,3,17,2,2021-03-17,9.940000000000001,2.52,14.559999999999999,6.0,,,
851,2021-03-17,(활)참숭어,6250.00,1000.00,10000.00,3188.70,중,,노량진수산시장,2021,3,17,2,2021-03-17,9.940000000000001,2.52,14.559999999999999,6.0,,,
762,2021-03-17,(활)농어,8000.00,2500.00,14000.00,530.30,중,,노량진수산시장,2021,3,17,2,2021-03-17,9.940000000000001,2.52,14.559999999999999,6.0,,,
657,2021-03-17,(활)참돔,8814.29,500.00,35000.00,1475.00,중,,노량진수산시장,2021,3,17,2,2021-03-17,9.940000000000001,2.52,14.559999999999999,6.0,,,
552,2021-03-17,(활)넙치,15566.67,500.00,50000.00,12164.50,중,,노량진수산시장,2021,3,17,2,2021-03-17,9.940000000000001,2.52,14.559999999999999,6.0,,,
947,2021-03-10,(활)우럭,9933.33,1000.00,17500.00,2154.70,중,,노량진수산시장,2021,3,10,2,2021-03-10,10.879999999999999,2.06,17.48,4.279999999999999,2.95,,
850,2021-03-10,(활)참숭어,4600.00,500.00,10000.00,5807.70,중,,노량진수산시장,2021,3,10,2,2021-03-10,10.879999999999999,2.06,17.48,4.279999999999999,2.95,,
761,2021-03-10,(활)농어,6857.14,1000.00,20000.00,1172.40,중,,노량진수산시장,2021,3,10,2,2021-03-10,10.879999999999999,2.06,17.48,4.279999999999999,2.95,,
656,2021-03-10,(활)참돔,20188.89,1000.00,120000.00,3325.10,중,,노량진수산시장,2021,3,10,2,2021-03-10,10.879999999999999,2.06,17.48,4.279999999999999,2.95,,
551,2021-03-10,(활)넙치,12025.00,500.00,28000.00,17882.20,중,,노량진수산시장,2021,3,10,2,2021-03-10,10.879999999999999,2.06,17.48,4.279999999999999,2.95,,
946,2021-03-03,(활)우럭,9350.00,3000.00,17000.00,4840.30,중,,노량진수산시장,2021,3,3,2,2021-03-03,8.22,1.98,12.24,4.279999999999999,5.433333333333334,,
849,2021-03-03,(활)참숭어,6142.86,200.00,12500.00,5658.90,중,,노량진수산시장,2021,3,3,2,2021-03-03,8.22,1.98,12.24,4.279999999999999,5.433333333333334,,
760,2021-03-03,(활)농어,12157.14,2000.00,35000.00,1155.50,중,,노량진수산시장,2021,3,3,2,2021-03-03,8.22,1.98,12.24,4.279999999999999,5.433333333333334,,
655,2021-03-03,(활)참돔,10850.00,2000.00,45000.00,1126.40,중,,노량진수산시장,2021,3,3,2,2021-03-03,8.22,1.98,12.24,4.279999999999999,5.433333333333334,,
550,2021-03-03,(활)넙치,15557.14,100.00,33000.00,12101.00,중,,노량진수산시장,2021,3,3,2,2021-03-03,8.22,1.98,12.24,4.279999999999999,5.433333333333334,,
945,2021-02-24,(활)우럭,12250.00,3000.00,18500.00,1808.30,중,,노량진수산시장,2021,2,24,2,2021-02-24,5.92,1.98,9.28,2.38,5.433333333333334,,
848,2021-02-24,(활)참숭어,6100.00,500.00,14000.00,5268.10,중,,노량진수산시장,2021,2,24,2,2021-02-24,5.92,1.98,9.28,2.38,5.433333333333334,,
759,2021-02-24,(활)농어,9525.00,2000.00,20000.00,111.90,중,,노량진수산시장,2021,2,24,2,2021-02-24,5.92,1.98,9.28,2.38,5.433333333333334,,
654,2021-02-24,(활)참돔,42857.14,500.00,237000.00,1279.70,중,,노량진수산시장,2021,2,24,2,2021-02-24,5.92,1.98,9.28,2.38,5.433333333333334,,
549,2021-02-24,(활)넙치,12670.00,100.00,30000.00,15507.00,중,,노량진수산시장,2021,2,24,2,2021-02-24,5.92,1.98,9.28,2.38,5.433333333333334,,
944,2021-02-17,(활)우럭,10133.33,5000.00,19000.00,1443.30,중,,노량진수산시장,2021,2,17,2,2021-02-17,-3.08,4.76,1.56,-7.640000000000001,0.6,,
847,2021-02-17,(활)참숭어,7450.00,300.00,12500.00,7999.70,중,,노량진수산시장,2021,2,17,2,2021-02-17,-3.08,4.76,1.56,-7.640000000000001,0.6,,
758,2021-02-17,(활)농어,20228.57,1000.00,43000.00,2422.20,중,,노량진수산시장,2021,2,17,2,2021-02-17,-3.08,4.76,1.56,-7.640000000000001,0.6,,
653,2021-02-17,(활)참돔,9316.67,2000.00,42000.00,1716.20,중,,노량진수산시장,2021,2,17,2,2021-02-17,-3.08,4.76,1.56,-7.640000000000001,0.6,,
548,2021-02-17,(활)넙치,16380.00,1000.00,35000.00,14727.30,중,,노량진수산시장,2021,2,17,2,2021-02-17,-3.08,4.76,1.56,-7.640000000000001,0.6,,
943,2021-02-10,(활)우럭,14350.00,5000.00,30000.00,2271.80,중,,노량진수산시장,2021,2,10,2,2021-02-10,6.859999999999999,1.94,11.22,3.0,,,
846,2021-02-10,(활)참숭어,7233.33,500.00,15000.00,4038.50,중,,노량진수산시장,2021,2,10,2,2021-02-10,6.859999999999999,1.94,11.22,3.0,,,
757,2021-02-10,(활)농어,10800.00,3000.00,22000.00,265.10,중,,노량진수산시장,2021,2,10,2,2021-02-10,6.859999999999999,1.94,11.22,3.0,,,
652,2021-02-10,(활)참돔,14400.00,1000.00,45000.00,3384.10,중,,노량진수산시장,2021,2,10,2,2021-02-10,6.859999999999999,1.94,11.22,3.0,,,
547,2021-02-10,(활)넙치,13150.00,200.00,33000.00,14599.40,중,,노량진수산시장,2021,2,10,2,2021-02-10,6.859999999999999,1.94,11.22,3.0,,,
942,2021-02-03,(활)우럭,12350.00,3000.00,19000.00,1923.40,중,,노량진수산시장,2021,2,3,2,2021-02-03,1.56,4.08,5.66,-1.42,0.85,,
845,2021-02-03,(활)참숭어,4300.00,1000.00,9000.00,3017.10,중,,노량진수산시장,2021,2,3,2,2021-02-03,1.56,4.08,5.66,-1.42,0.85,,
756,2021-02-03,(활)농어,28150.00,2000.00,106000.00,574.30,중,,노량진수산시장,2021,2,3,2,2021-02-03,1.56,4.08,5.66,-1.42,0.85,,
651,2021-02-03,(활)참돔,74437.50,1000.00,400000.00,2860.60,중,,노량진수산시장,2021,2,3,2,2021-02-03,1.56,4.08,5.66,-1.42,0.85,,
546,2021-02-03,(활)넙치,14644.44,300.00,50000.00,18936.50,중,,노량진수산시장,2021,2,3,2,2021-02-03,1.56,4.08,5.66,-1.42,0.85,,
941,2021-01-27,(활)우럭,12960.00,3000.00,30000.00,2213.40,중,,노량진수산시장,2021,1,27,2,2021-01-27,1.3,4.779999999999999,8.26,-5.2,1.0999999999999999,,
844,2021-01-27,(활)참숭어,8220.00,500.00,15000.00,1481.00,중,,노량진수산시장,2021,1,27,2,2021-01-27,1.3,4.779999999999999,8.26,-5.2,1.0999999999999999,,
755,2021-01-27,(활)농어,15700.00,2000.00,25000.00,149.10,중,,노량진수산시장,2021,1,27,2,2021-01-27,1.3,4.779999999999999,8.26,-5.2,1.0999999999999999,,
650,2021-01-27,(활)참돔,18025.00,1000.00,53000.00,4557.00,중,,노량진수산시장,2021,1,27,2,2021-01-27,1.3,4.779999999999999,8.26,-5.2,1.0999999999999999,,
545,2021-01-27,(활)넙치,14757.14,500.00,33000.00,18254.80,중,,노량진수산시장,2021,1,27,2,2021-01-27,1.3,4.779999999999999,8.26,-5.2,1.0999999999999999,,
940,2021-01-20,(활)우럭,12042.86,3000.00,25000.00,3870.80,중,,노량진수산시장,2021,1,20,2,2021-01-20,8.16,2.16,12.14,4.0600000000000005,5.375,,
843,2021-01-20,(활)참숭어,5750.00,700.00,12500.00,2684.00,중,,노량진수산시장,2021,1,20,2,2021-01-20,8.16,2.16,12.14,4.0600000000000005,5.375,,
754,2021-01-20,(활)농어,12471.43,2000.00,50000.00,1172.50,중,,노량진수산시장,2021,1,20,2,2021-01-20,8.16,2.16,12.14,4.0600000000000005,5.375,,
649,2021-01-20,(활)참돔,43933.33,1000.00,200000.00,2835.70,중,,노량진수산시장,2021,1,20,2,2021-01-20,8.16,2.16,12.14,4.0600000000000005,5.375,,
544,2021-01-20,(활)넙치,15280.00,1000.00,35000.00,15175.60,중,,노량진수산시장,2021,1,20,2,2021-01-20,8.16,2.16,12.14,4.0600000000000005,5.375,,
939,2021-01-13,(활)우럭,13883.33,2000.00,28000.00,2823.70,중,,노량진수산시장,2021,1,13,2,2021-01-13,5.720000000000001,2.02,11.1,1.1,,,
842,2021-01-13,(활)참숭어,5950.00,1500.00,11000.00,522.90,중,,노량진수산시장,2021,1,13,2,2021-01-13,5.720000000000001,2.02,11.1,1.1,,,
753,2021-01-13,(활)농어,23437.50,2000.00,50000.00,513.70,중,,노량진수산시장,2021,1,13,2,2021-01-13,5.720000000000001,2.02,11.1,1.1,,,
648,2021-01-13,(활)참돔,18266.67,1500.00,45000.00,3706.00,중,,노량진수산시장,2021,1,13,2,2021-01-13,5.720000000000001,2.02,11.1,1.1,,,
543,2021-01-13,(활)넙치,10975.00,2000.00,90000.00,11607.00,중,,노량진수산시장,2021,1,13,2,2021-01-13,5.720000000000001,2.02,11.1,1.1,,,
938,2021-01-06,(활)우럭,33583.33,3000.00,150000.00,2896.70,중,,노량진수산시장,2021,1,6,2,2021-01-06,-9.120000000000001,5.34,-3.44,-12.32,0.8666666666666667,,
752,2021-01-06,(활)농어,8062.50,2500.00,25000.00,556.60,중,,노량진수산시장,2021,1,6,2,2021-01-06,-9.120000000000001,5.34,-3.44,-12.32,0.8666666666666667,,
647,2021-01-06,(활)참돔,42716.67,500.00,200000.00,3047.70,중,,노량진수산시장,2021,1,6,2,2021-01-06,-9.120000000000001,5.34,-3.44,-12.32,0.8666666666666667,,
542,2021-01-06,(활)넙치,12722.22,1000.00,30000.00,11522.20,중,,노량진수산시장,2021,1,6,2,2021-01-06,-9.120000000000001,5.34,-3.44,-12.32,0.8666666666666667,,
